,Country_Region,Date,Confirmed,Deaths,Recovered,Continent,Population
7893,Kosovo,2020-03-25,0,0,0,Europe,
7894,Kosovo,2020-03-26,71,1,0,Europe,
7895,Kosovo,2020-03-27,86,1,1,Europe,
7896,Kosovo,2020-03-28,91,1,1,Europe,
7897,Kosovo,2020-03-29,94,1,1,Europe,
7898,Kosovo,2020-03-30,94,1,1,Europe,
7899,Kosovo,2020-03-31,112,1,6,Europe,
7900,Kosovo,2020-04-01,125,1,10,Europe,
7901,Kosovo,2020-04-02,125,1,10,Europe,
7902,Kosovo,2020-04-03,126,1,10,Europe,
7903,Kosovo,2020-04-04,135,1,16,Europe,
7904,Kosovo,2020-04-05,145,1,23,Europe,
7905,Kosovo,2020-04-06,145,1,23,Europe,
7906,Kosovo,2020-04-07,170,4,24,Europe,
7907,Kosovo,2020-04-08,184,5,30,Europe,
7908,Kosovo,2020-04-09,184,5,30,Europe,
7909,Kosovo,2020-04-10,250,7,52,Europe,
7910,Kosovo,2020-04-11,283,7,58,Europe,
7911,Kosovo,2020-04-12,283,7,58,Europe,
7912,Kosovo,2020-04-13,283,7,58,Europe,
7913,Kosovo,2020-04-14,387,8,66,Europe,
7914,Kosovo,2020-04-15,387,8,66,Europe,
7915,Kosovo,2020-04-16,449,11,79,Europe,
7916,Kosovo,2020-04-17,480,12,84,Europe,
7917,Kuwait,2020-01-22,0,0,0,Middle East,4270571.0
7918,Kuwait,2020-01-23,0,0,0,Middle East,4270571.0
7919,Kuwait,2020-01-24,0,0,0,Middle East,4270571.0
7920,Kuwait,2020-01-25,0,0,0,Middle East,4270571.0
7921,Kuwait,2020-01-26,0,0,0,Middle East,4270571.0
7922,Kuwait,2020-01-27,0,0,0,Middle East,4270571.0
7923,Kuwait,2020-01-28,0,0,0,Middle East,4270571.0
7924,Kuwait,2020-01-29,0,0,0,Middle East,4270571.0
7925,Kuwait,2020-01-30,0,0,0,Middle East,4270571.0
7926,Kuwait,2020-01-31,0,0,0,Middle East,4270571.0
7927,Kuwait,2020-02-01,0,0,0,Middle East,4270571.0
7928,Kuwait,2020-02-02,0,0,0,Middle East,4270571.0
7929,Kuwait,2020-02-03,0,0,0,Middle East,4270571.0
7930,Kuwait,2020-02-04,0,0,0,Middle East,4270571.0
7931,Kuwait,2020-02-05,0,0,0,Middle East,4270571.0
7932,Kuwait,2020-02-06,0,0,0,Middle East,4270571.0
7933,Kuwait,2020-02-07,0,0,0,Middle East,4270571.0
7934,Kuwait,2020-02-08,0,0,0,Middle East,4270571.0
7935,Kuwait,2020-02-09,0,0,0,Middle East,4270571.0
7936,Kuwait,2020-02-10,0,0,0,Middle East,4270571.0
7937,Kuwait,2020-02-11,0,0,0,Middle East,4270571.0
7938,Kuwait,2020-02-12,0,0,0,Middle East,4270571.0
7939,Kuwait,2020-02-13,0,0,0,Middle East,4270571.0
7940,Kuwait,2020-02-14,0,0,0,Middle East,4270571.0
7941,Kuwait,2020-02-15,0,0,0,Middle East,4270571.0
7942,Kuwait,2020-02-16,0,0,0,Middle East,4270571.0
7943,Kuwait,2020-02-17,0,0,0,Middle East,4270571.0
7944,Kuwait,2020-02-18,0,0,0,Middle East,4270571.0
7945,Kuwait,2020-02-19,0,0,0,Middle East,4270571.0
7946,Kuwait,2020-02-20,0,0,0,Middle East,4270571.0
7947,Kuwait,2020-02-21,0,0,0,Middle East,4270571.0
7948,Kuwait,2020-02-22,0,0,0,Middle East,4270571.0
7949,Kuwait,2020-02-23,0,0,0,Middle East,4270571.0
7950,Kuwait,2020-02-24,1,0,0,Middle East,4270571.0
7951,Kuwait,2020-02-25,11,0,0,Middle East,4270571.0
7952,Kuwait,2020-02-26,26,0,0,Middle East,4270571.0
7953,Kuwait,2020-02-27,43,0,0,Middle East,4270571.0
7954,Kuwait,2020-02-28,45,0,0,Middle East,4270571.0
7955,Kuwait,2020-02-29,45,0,0,Middle East,4270571.0
7956,Kuwait,2020-03-01,45,0,0,Middle East,4270571.0
7957,Kuwait,2020-03-02,56,0,0,Middle East,4270571.0
7958,Kuwait,2020-03-03,56,0,0,Middle East,4270571.0
7959,Kuwait,2020-03-04,56,0,0,Middle East,4270571.0
7960,Kuwait,2020-03-05,58,0,0,Middle East,4270571.0
7961,Kuwait,2020-03-06,58,0,0,Middle East,4270571.0
7962,Kuwait,2020-03-07,61,0,0,Middle East,4270571.0
7963,Kuwait,2020-03-08,64,0,1,Middle East,4270571.0
7964,Kuwait,2020-03-09,64,0,1,Middle East,4270571.0
7965,Kuwait,2020-03-10,69,0,1,Middle East,4270571.0
7966,Kuwait,2020-03-11,72,0,2,Middle East,4270571.0
7967,Kuwait,2020-03-12,80,0,5,Middle East,4270571.0
7968,Kuwait,2020-03-13,80,0,5,Middle East,4270571.0
7969,Kuwait,2020-03-14,104,0,5,Middle East,4270571.0
7970,Kuwait,2020-03-15,112,0,5,Middle East,4270571.0
7971,Kuwait,2020-03-16,123,0,9,Middle East,4270571.0
7972,Kuwait,2020-03-17,130,0,9,Middle East,4270571.0
7973,Kuwait,2020-03-18,142,0,15,Middle East,4270571.0
7974,Kuwait,2020-03-19,148,0,18,Middle East,4270571.0
7975,Kuwait,2020-03-20,159,0,18,Middle East,4270571.0
7976,Kuwait,2020-03-21,176,0,27,Middle East,4270571.0
7977,Kuwait,2020-03-22,188,0,27,Middle East,4270571.0
7978,Kuwait,2020-03-23,189,0,27,Middle East,4270571.0
7979,Kuwait,2020-03-24,191,0,39,Middle East,4270571.0
7980,Kuwait,2020-03-25,195,0,43,Middle East,4270571.0
7981,Kuwait,2020-03-26,208,0,49,Middle East,4270571.0
7982,Kuwait,2020-03-27,225,0,57,Middle East,4270571.0
7983,Kuwait,2020-03-28,235,0,64,Middle East,4270571.0
7984,Kuwait,2020-03-29,255,0,67,Middle East,4270571.0
7985,Kuwait,2020-03-30,266,0,72,Middle East,4270571.0
7986,Kuwait,2020-03-31,289,0,73,Middle East,4270571.0
7987,Kuwait,2020-04-01,317,0,80,Middle East,4270571.0
7988,Kuwait,2020-04-02,342,0,81,Middle East,4270571.0
7989,Kuwait,2020-04-03,417,0,82,Middle East,4270571.0
7990,Kuwait,2020-04-04,479,1,93,Middle East,4270571.0
7991,Kuwait,2020-04-05,556,1,99,Middle East,4270571.0
7992,Kuwait,2020-04-06,665,1,103,Middle East,4270571.0
7993,Kuwait,2020-04-07,743,1,105,Middle East,4270571.0
7994,Kuwait,2020-04-08,855,1,111,Middle East,4270571.0
7995,Kuwait,2020-04-09,910,1,111,Middle East,4270571.0
7996,Kuwait,2020-04-10,993,1,123,Middle East,4270571.0
7997,Kuwait,2020-04-11,1154,1,133,Middle East,4270571.0
7998,Kuwait,2020-04-12,1234,1,142,Middle East,4270571.0
7999,Kuwait,2020-04-13,1300,2,150,Middle East,4270571.0
8000,Kuwait,2020-04-14,1355,3,176,Middle East,4270571.0
8001,Kuwait,2020-04-15,1405,3,206,Middle East,4270571.0
8002,Kuwait,2020-04-16,1524,3,225,Middle East,4270571.0
8003,Kuwait,2020-04-17,1658,5,258,Middle East,4270571.0
8004,Kyrgyzstan,2020-01-22,0,0,0,Asia,6524195.0
8005,Kyrgyzstan,2020-01-23,0,0,0,Asia,6524195.0
8006,Kyrgyzstan,2020-01-24,0,0,0,Asia,6524195.0
8007,Kyrgyzstan,2020-01-25,0,0,0,Asia,6524195.0
8008,Kyrgyzstan,2020-01-26,0,0,0,Asia,6524195.0
8009,Kyrgyzstan,2020-01-27,0,0,0,Asia,6524195.0
8010,Kyrgyzstan,2020-01-28,0,0,0,Asia,6524195.0
8011,Kyrgyzstan,2020-01-29,0,0,0,Asia,6524195.0
8012,Kyrgyzstan,2020-01-30,0,0,0,Asia,6524195.0
8013,Kyrgyzstan,2020-01-31,0,0,0,Asia,6524195.0
8014,Kyrgyzstan,2020-02-01,0,0,0,Asia,6524195.0
8015,Kyrgyzstan,2020-02-02,0,0,0,Asia,6524195.0
8016,Kyrgyzstan,2020-02-03,0,0,0,Asia,6524195.0
8017,Kyrgyzstan,2020-02-04,0,0,0,Asia,6524195.0
8018,Kyrgyzstan,2020-02-05,0,0,0,Asia,6524195.0
8019,Kyrgyzstan,2020-02-06,0,0,0,Asia,6524195.0
8020,Kyrgyzstan,2020-02-07,0,0,0,Asia,6524195.0
8021,Kyrgyzstan,2020-02-08,0,0,0,Asia,6524195.0
8022,Kyrgyzstan,2020-02-09,0,0,0,Asia,6524195.0
8023,Kyrgyzstan,2020-02-10,0,0,0,Asia,6524195.0
8024,Kyrgyzstan,2020-02-11,0,0,0,Asia,6524195.0
8025,Kyrgyzstan,2020-02-12,0,0,0,Asia,6524195.0
8026,Kyrgyzstan,2020-02-13,0,0,0,Asia,6524195.0
8027,Kyrgyzstan,2020-02-14,0,0,0,Asia,6524195.0
8028,Kyrgyzstan,2020-02-15,0,0,0,Asia,6524195.0
8029,Kyrgyzstan,2020-02-16,0,0,0,Asia,6524195.0
8030,Kyrgyzstan,2020-02-17,0,0,0,Asia,6524195.0
8031,Kyrgyzstan,2020-02-18,0,0,0,Asia,6524195.0
8032,Kyrgyzstan,2020-02-19,0,0,0,Asia,6524195.0
8033,Kyrgyzstan,2020-02-20,0,0,0,Asia,6524195.0
8034,Kyrgyzstan,2020-02-21,0,0,0,Asia,6524195.0
8035,Kyrgyzstan,2020-02-22,0,0,0,Asia,6524195.0
8036,Kyrgyzstan,2020-02-23,0,0,0,Asia,6524195.0
8037,Kyrgyzstan,2020-02-24,0,0,0,Asia,6524195.0
8038,Kyrgyzstan,2020-02-25,0,0,0,Asia,6524195.0
8039,Kyrgyzstan,2020-02-26,0,0,0,Asia,6524195.0
8040,Kyrgyzstan,2020-02-27,0,0,0,Asia,6524195.0
8041,Kyrgyzstan,2020-02-28,0,0,0,Asia,6524195.0
8042,Kyrgyzstan,2020-02-29,0,0,0,Asia,6524195.0
8043,Kyrgyzstan,2020-03-01,0,0,0,Asia,6524195.0
8044,Kyrgyzstan,2020-03-02,0,0,0,Asia,6524195.0
8045,Kyrgyzstan,2020-03-03,0,0,0,Asia,6524195.0
8046,Kyrgyzstan,2020-03-04,0,0,0,Asia,6524195.0
8047,Kyrgyzstan,2020-03-05,0,0,0,Asia,6524195.0
8048,Kyrgyzstan,2020-03-06,0,0,0,Asia,6524195.0
8049,Kyrgyzstan,2020-03-07,0,0,0,Asia,6524195.0
8050,Kyrgyzstan,2020-03-08,0,0,0,Asia,6524195.0
8051,Kyrgyzstan,2020-03-09,0,0,0,Asia,6524195.0
8052,Kyrgyzstan,2020-03-10,0,0,0,Asia,6524195.0
8053,Kyrgyzstan,2020-03-11,0,0,0,Asia,6524195.0
8054,Kyrgyzstan,2020-03-12,0,0,0,Asia,6524195.0
8055,Kyrgyzstan,2020-03-13,0,0,0,Asia,6524195.0
8056,Kyrgyzstan,2020-03-14,0,0,0,Asia,6524195.0
8057,Kyrgyzstan,2020-03-15,0,0,0,Asia,6524195.0
8058,Kyrgyzstan,2020-03-16,0,0,0,Asia,6524195.0
8059,Kyrgyzstan,2020-03-17,0,0,0,Asia,6524195.0
8060,Kyrgyzstan,2020-03-18,3,0,0,Asia,6524195.0
8061,Kyrgyzstan,2020-03-19,3,0,0,Asia,6524195.0
8062,Kyrgyzstan,2020-03-20,6,0,0,Asia,6524195.0
8063,Kyrgyzstan,2020-03-21,14,0,0,Asia,6524195.0
8064,Kyrgyzstan,2020-03-22,14,0,0,Asia,6524195.0
8065,Kyrgyzstan,2020-03-23,16,0,0,Asia,6524195.0
8066,Kyrgyzstan,2020-03-24,42,0,0,Asia,6524195.0
8067,Kyrgyzstan,2020-03-25,44,0,0,Asia,6524195.0
8068,Kyrgyzstan,2020-03-26,44,0,0,Asia,6524195.0
8069,Kyrgyzstan,2020-03-27,58,0,0,Asia,6524195.0
8070,Kyrgyzstan,2020-03-28,58,0,0,Asia,6524195.0
8071,Kyrgyzstan,2020-03-29,84,0,0,Asia,6524195.0
8072,Kyrgyzstan,2020-03-30,94,0,3,Asia,6524195.0
8073,Kyrgyzstan,2020-03-31,107,0,3,Asia,6524195.0
8074,Kyrgyzstan,2020-04-01,111,0,3,Asia,6524195.0
8075,Kyrgyzstan,2020-04-02,116,0,5,Asia,6524195.0
8076,Kyrgyzstan,2020-04-03,130,1,6,Asia,6524195.0
8077,Kyrgyzstan,2020-04-04,144,1,9,Asia,6524195.0
8078,Kyrgyzstan,2020-04-05,147,1,9,Asia,6524195.0
8079,Kyrgyzstan,2020-04-06,216,4,33,Asia,6524195.0
8080,Kyrgyzstan,2020-04-07,228,4,33,Asia,6524195.0
8081,Kyrgyzstan,2020-04-08,270,4,33,Asia,6524195.0
8082,Kyrgyzstan,2020-04-09,280,4,35,Asia,6524195.0
8083,Kyrgyzstan,2020-04-10,298,5,35,Asia,6524195.0
8084,Kyrgyzstan,2020-04-11,339,5,44,Asia,6524195.0
8085,Kyrgyzstan,2020-04-12,377,5,54,Asia,6524195.0
8086,Kyrgyzstan,2020-04-13,419,5,67,Asia,6524195.0
8087,Kyrgyzstan,2020-04-14,430,5,71,Asia,6524195.0
8088,Kyrgyzstan,2020-04-15,449,5,78,Asia,6524195.0
8089,Kyrgyzstan,2020-04-16,466,5,91,Asia,6524195.0
8090,Kyrgyzstan,2020-04-17,489,5,114,Asia,6524195.0
8091,Laos,2020-01-22,0,0,0,Asia,7275560.0
8092,Laos,2020-01-23,0,0,0,Asia,7275560.0
8093,Laos,2020-01-24,0,0,0,Asia,7275560.0
8094,Laos,2020-01-25,0,0,0,Asia,7275560.0
8095,Laos,2020-01-26,0,0,0,Asia,7275560.0
8096,Laos,2020-01-27,0,0,0,Asia,7275560.0
8097,Laos,2020-01-28,0,0,0,Asia,7275560.0
8098,Laos,2020-01-29,0,0,0,Asia,7275560.0
8099,Laos,2020-01-30,0,0,0,Asia,7275560.0
8100,Laos,2020-01-31,0,0,0,Asia,7275560.0
8101,Laos,2020-02-01,0,0,0,Asia,7275560.0
8102,Laos,2020-02-02,0,0,0,Asia,7275560.0
8103,Laos,2020-02-03,0,0,0,Asia,7275560.0
8104,Laos,2020-02-04,0,0,0,Asia,7275560.0
8105,Laos,2020-02-05,0,0,0,Asia,7275560.0
8106,Laos,2020-02-06,0,0,0,Asia,7275560.0
8107,Laos,2020-02-07,0,0,0,Asia,7275560.0
8108,Laos,2020-02-08,0,0,0,Asia,7275560.0
8109,Laos,2020-02-09,0,0,0,Asia,7275560.0
8110,Laos,2020-02-10,0,0,0,Asia,7275560.0
8111,Laos,2020-02-11,0,0,0,Asia,7275560.0
8112,Laos,2020-02-12,0,0,0,Asia,7275560.0
8113,Laos,2020-02-13,0,0,0,Asia,7275560.0
8114,Laos,2020-02-14,0,0,0,Asia,7275560.0
8115,Laos,2020-02-15,0,0,0,Asia,7275560.0
8116,Laos,2020-02-16,0,0,0,Asia,7275560.0
8117,Laos,2020-02-17,0,0,0,Asia,7275560.0
8118,Laos,2020-02-18,0,0,0,Asia,7275560.0
8119,Laos,2020-02-19,0,0,0,Asia,7275560.0
8120,Laos,2020-02-20,0,0,0,Asia,7275560.0
8121,Laos,2020-02-21,0,0,0,Asia,7275560.0
8122,Laos,2020-02-22,0,0,0,Asia,7275560.0
8123,Laos,2020-02-23,0,0,0,Asia,7275560.0
8124,Laos,2020-02-24,0,0,0,Asia,7275560.0
8125,Laos,2020-02-25,0,0,0,Asia,7275560.0
8126,Laos,2020-02-26,0,0,0,Asia,7275560.0
8127,Laos,2020-02-27,0,0,0,Asia,7275560.0
8128,Laos,2020-02-28,0,0,0,Asia,7275560.0
8129,Laos,2020-02-29,0,0,0,Asia,7275560.0
8130,Laos,2020-03-01,0,0,0,Asia,7275560.0
8131,Laos,2020-03-02,0,0,0,Asia,7275560.0
8132,Laos,2020-03-03,0,0,0,Asia,7275560.0
8133,Laos,2020-03-04,0,0,0,Asia,7275560.0
8134,Laos,2020-03-05,0,0,0,Asia,7275560.0
8135,Laos,2020-03-06,0,0,0,Asia,7275560.0
8136,Laos,2020-03-07,0,0,0,Asia,7275560.0
8137,Laos,2020-03-08,0,0,0,Asia,7275560.0
8138,Laos,2020-03-09,0,0,0,Asia,7275560.0
8139,Laos,2020-03-10,0,0,0,Asia,7275560.0
8140,Laos,2020-03-11,0,0,0,Asia,7275560.0
8141,Laos,2020-03-12,0,0,0,Asia,7275560.0
8142,Laos,2020-03-13,0,0,0,Asia,7275560.0
8143,Laos,2020-03-14,0,0,0,Asia,7275560.0
8144,Laos,2020-03-15,0,0,0,Asia,7275560.0
8145,Laos,2020-03-16,0,0,0,Asia,7275560.0
8146,Laos,2020-03-17,0,0,0,Asia,7275560.0
8147,Laos,2020-03-18,0,0,0,Asia,7275560.0
8148,Laos,2020-03-19,0,0,0,Asia,7275560.0
8149,Laos,2020-03-20,0,0,0,Asia,7275560.0
8150,Laos,2020-03-21,0,0,0,Asia,7275560.0
8151,Laos,2020-03-22,0,0,0,Asia,7275560.0
8152,Laos,2020-03-23,0,0,0,Asia,7275560.0
8153,Laos,2020-03-24,2,0,0,Asia,7275560.0
8154,Laos,2020-03-25,3,0,0,Asia,7275560.0
8155,Laos,2020-03-26,6,0,0,Asia,7275560.0
8156,Laos,2020-03-27,6,0,0,Asia,7275560.0
8157,Laos,2020-03-28,8,0,0,Asia,7275560.0
8158,Laos,2020-03-29,8,0,0,Asia,7275560.0
8159,Laos,2020-03-30,8,0,0,Asia,7275560.0
8160,Laos,2020-03-31,9,0,0,Asia,7275560.0
8161,Laos,2020-04-01,10,0,0,Asia,7275560.0
8162,Laos,2020-04-02,10,0,0,Asia,7275560.0
8163,Laos,2020-04-03,10,0,0,Asia,7275560.0
8164,Laos,2020-04-04,10,0,0,Asia,7275560.0
8165,Laos,2020-04-05,11,0,0,Asia,7275560.0
8166,Laos,2020-04-06,12,0,0,Asia,7275560.0
8167,Laos,2020-04-07,14,0,0,Asia,7275560.0
8168,Laos,2020-04-08,15,0,0,Asia,7275560.0
8169,Laos,2020-04-09,16,0,0,Asia,7275560.0
8170,Laos,2020-04-10,16,0,0,Asia,7275560.0
8171,Laos,2020-04-11,18,0,0,Asia,7275560.0
8172,Laos,2020-04-12,19,0,0,Asia,7275560.0
8173,Laos,2020-04-13,19,0,0,Asia,7275560.0
8174,Laos,2020-04-14,19,0,1,Asia,7275560.0
8175,Laos,2020-04-15,19,0,1,Asia,7275560.0
8176,Laos,2020-04-16,19,0,2,Asia,7275560.0
8177,Laos,2020-04-17,19,0,2,Asia,7275560.0
8178,Latvia,2020-01-22,0,0,0,Europe,1886198.0
8179,Latvia,2020-01-23,0,0,0,Europe,1886198.0
8180,Latvia,2020-01-24,0,0,0,Europe,1886198.0
8181,Latvia,2020-01-25,0,0,0,Europe,1886198.0
8182,Latvia,2020-01-26,0,0,0,Europe,1886198.0
8183,Latvia,2020-01-27,0,0,0,Europe,1886198.0
8184,Latvia,2020-01-28,0,0,0,Europe,1886198.0
8185,Latvia,2020-01-29,0,0,0,Europe,1886198.0
8186,Latvia,2020-01-30,0,0,0,Europe,1886198.0
8187,Latvia,2020-01-31,0,0,0,Europe,1886198.0
8188,Latvia,2020-02-01,0,0,0,Europe,1886198.0
8189,Latvia,2020-02-02,0,0,0,Europe,1886198.0
8190,Latvia,2020-02-03,0,0,0,Europe,1886198.0
8191,Latvia,2020-02-04,0,0,0,Europe,1886198.0
8192,Latvia,2020-02-05,0,0,0,Europe,1886198.0
8193,Latvia,2020-02-06,0,0,0,Europe,1886198.0
8194,Latvia,2020-02-07,0,0,0,Europe,1886198.0
8195,Latvia,2020-02-08,0,0,0,Europe,1886198.0
8196,Latvia,2020-02-09,0,0,0,Europe,1886198.0
8197,Latvia,2020-02-10,0,0,0,Europe,1886198.0
8198,Latvia,2020-02-11,0,0,0,Europe,1886198.0
8199,Latvia,2020-02-12,0,0,0,Europe,1886198.0
8200,Latvia,2020-02-13,0,0,0,Europe,1886198.0
8201,Latvia,2020-02-14,0,0,0,Europe,1886198.0
8202,Latvia,2020-02-15,0,0,0,Europe,1886198.0
8203,Latvia,2020-02-16,0,0,0,Europe,1886198.0
8204,Latvia,2020-02-17,0,0,0,Europe,1886198.0
8205,Latvia,2020-02-18,0,0,0,Europe,1886198.0
8206,Latvia,2020-02-19,0,0,0,Europe,1886198.0
8207,Latvia,2020-02-20,0,0,0,Europe,1886198.0
8208,Latvia,2020-02-21,0,0,0,Europe,1886198.0
8209,Latvia,2020-02-22,0,0,0,Europe,1886198.0
8210,Latvia,2020-02-23,0,0,0,Europe,1886198.0
8211,Latvia,2020-02-24,0,0,0,Europe,1886198.0
8212,Latvia,2020-02-25,0,0,0,Europe,1886198.0
8213,Latvia,2020-02-26,0,0,0,Europe,1886198.0
8214,Latvia,2020-02-27,0,0,0,Europe,1886198.0
8215,Latvia,2020-02-28,0,0,0,Europe,1886198.0
8216,Latvia,2020-02-29,0,0,0,Europe,1886198.0
8217,Latvia,2020-03-01,0,0,0,Europe,1886198.0
8218,Latvia,2020-03-02,1,0,0,Europe,1886198.0
8219,Latvia,2020-03-03,1,0,0,Europe,1886198.0
8220,Latvia,2020-03-04,1,0,0,Europe,1886198.0
8221,Latvia,2020-03-05,1,0,0,Europe,1886198.0
8222,Latvia,2020-03-06,1,0,0,Europe,1886198.0
8223,Latvia,2020-03-07,1,0,0,Europe,1886198.0
8224,Latvia,2020-03-08,2,0,0,Europe,1886198.0
8225,Latvia,2020-03-09,6,0,0,Europe,1886198.0
8226,Latvia,2020-03-10,8,0,1,Europe,1886198.0
8227,Latvia,2020-03-11,10,0,1,Europe,1886198.0
8228,Latvia,2020-03-12,10,0,1,Europe,1886198.0
8229,Latvia,2020-03-13,17,0,1,Europe,1886198.0
8230,Latvia,2020-03-14,26,0,1,Europe,1886198.0
8231,Latvia,2020-03-15,30,0,1,Europe,1886198.0
8232,Latvia,2020-03-16,34,0,1,Europe,1886198.0
8233,Latvia,2020-03-17,49,0,1,Europe,1886198.0
8234,Latvia,2020-03-18,71,0,1,Europe,1886198.0
8235,Latvia,2020-03-19,86,0,1,Europe,1886198.0
8236,Latvia,2020-03-20,111,0,1,Europe,1886198.0
8237,Latvia,2020-03-21,124,0,1,Europe,1886198.0
8238,Latvia,2020-03-22,139,0,1,Europe,1886198.0
8239,Latvia,2020-03-23,180,0,1,Europe,1886198.0
8240,Latvia,2020-03-24,197,0,1,Europe,1886198.0
8241,Latvia,2020-03-25,221,0,1,Europe,1886198.0
8242,Latvia,2020-03-26,244,0,1,Europe,1886198.0
8243,Latvia,2020-03-27,280,0,1,Europe,1886198.0
8244,Latvia,2020-03-28,305,0,1,Europe,1886198.0
8245,Latvia,2020-03-29,347,0,1,Europe,1886198.0
8246,Latvia,2020-03-30,376,0,1,Europe,1886198.0
8247,Latvia,2020-03-31,398,0,1,Europe,1886198.0
8248,Latvia,2020-04-01,446,0,1,Europe,1886198.0
8249,Latvia,2020-04-02,458,0,31,Europe,1886198.0
8250,Latvia,2020-04-03,493,1,1,Europe,1886198.0
8251,Latvia,2020-04-04,509,1,1,Europe,1886198.0
8252,Latvia,2020-04-05,533,1,1,Europe,1886198.0
8253,Latvia,2020-04-06,542,1,16,Europe,1886198.0
8254,Latvia,2020-04-07,548,2,16,Europe,1886198.0
8255,Latvia,2020-04-08,577,2,16,Europe,1886198.0
8256,Latvia,2020-04-09,589,3,16,Europe,1886198.0
8257,Latvia,2020-04-10,612,3,16,Europe,1886198.0
8258,Latvia,2020-04-11,630,3,16,Europe,1886198.0
8259,Latvia,2020-04-12,651,5,16,Europe,1886198.0
8260,Latvia,2020-04-13,655,5,16,Europe,1886198.0
8261,Latvia,2020-04-14,657,5,16,Europe,1886198.0
8262,Latvia,2020-04-15,666,5,44,Europe,1886198.0
8263,Latvia,2020-04-16,675,5,57,Europe,1886198.0
8264,Latvia,2020-04-17,682,5,88,Europe,1886198.0
8265,Lebanon,2020-01-22,0,0,0,Middle East,6825445.0
8266,Lebanon,2020-01-23,0,0,0,Middle East,6825445.0
8267,Lebanon,2020-01-24,0,0,0,Middle East,6825445.0
8268,Lebanon,2020-01-25,0,0,0,Middle East,6825445.0
8269,Lebanon,2020-01-26,0,0,0,Middle East,6825445.0
8270,Lebanon,2020-01-27,0,0,0,Middle East,6825445.0
8271,Lebanon,2020-01-28,0,0,0,Middle East,6825445.0
8272,Lebanon,2020-01-29,0,0,0,Middle East,6825445.0
8273,Lebanon,2020-01-30,0,0,0,Middle East,6825445.0
8274,Lebanon,2020-01-31,0,0,0,Middle East,6825445.0
8275,Lebanon,2020-02-01,0,0,0,Middle East,6825445.0
8276,Lebanon,2020-02-02,0,0,0,Middle East,6825445.0
8277,Lebanon,2020-02-03,0,0,0,Middle East,6825445.0
8278,Lebanon,2020-02-04,0,0,0,Middle East,6825445.0
8279,Lebanon,2020-02-05,0,0,0,Middle East,6825445.0
8280,Lebanon,2020-02-06,0,0,0,Middle East,6825445.0
8281,Lebanon,2020-02-07,0,0,0,Middle East,6825445.0
8282,Lebanon,2020-02-08,0,0,0,Middle East,6825445.0
8283,Lebanon,2020-02-09,0,0,0,Middle East,6825445.0
8284,Lebanon,2020-02-10,0,0,0,Middle East,6825445.0
8285,Lebanon,2020-02-11,0,0,0,Middle East,6825445.0
8286,Lebanon,2020-02-12,0,0,0,Middle East,6825445.0
8287,Lebanon,2020-02-13,0,0,0,Middle East,6825445.0
8288,Lebanon,2020-02-14,0,0,0,Middle East,6825445.0
8289,Lebanon,2020-02-15,0,0,0,Middle East,6825445.0
8290,Lebanon,2020-02-16,0,0,0,Middle East,6825445.0
8291,Lebanon,2020-02-17,0,0,0,Middle East,6825445.0
8292,Lebanon,2020-02-18,0,0,0,Middle East,6825445.0
8293,Lebanon,2020-02-19,0,0,0,Middle East,6825445.0
8294,Lebanon,2020-02-20,0,0,0,Middle East,6825445.0
8295,Lebanon,2020-02-21,1,0,0,Middle East,6825445.0
8296,Lebanon,2020-02-22,1,0,0,Middle East,6825445.0
8297,Lebanon,2020-02-23,1,0,0,Middle East,6825445.0
8298,Lebanon,2020-02-24,1,0,0,Middle East,6825445.0
8299,Lebanon,2020-02-25,1,0,0,Middle East,6825445.0
8300,Lebanon,2020-02-26,2,0,0,Middle East,6825445.0
8301,Lebanon,2020-02-27,2,0,0,Middle East,6825445.0
8302,Lebanon,2020-02-28,2,0,0,Middle East,6825445.0
8303,Lebanon,2020-02-29,4,0,0,Middle East,6825445.0
8304,Lebanon,2020-03-01,10,0,0,Middle East,6825445.0
8305,Lebanon,2020-03-02,13,0,0,Middle East,6825445.0
8306,Lebanon,2020-03-03,13,0,0,Middle East,6825445.0
8307,Lebanon,2020-03-04,13,0,1,Middle East,6825445.0
8308,Lebanon,2020-03-05,16,0,1,Middle East,6825445.0
8309,Lebanon,2020-03-06,22,0,1,Middle East,6825445.0
8310,Lebanon,2020-03-07,22,0,1,Middle East,6825445.0
8311,Lebanon,2020-03-08,32,0,1,Middle East,6825445.0
8312,Lebanon,2020-03-09,32,0,1,Middle East,6825445.0
8313,Lebanon,2020-03-10,41,1,1,Middle East,6825445.0
8314,Lebanon,2020-03-11,61,3,1,Middle East,6825445.0
8315,Lebanon,2020-03-12,61,3,1,Middle East,6825445.0
8316,Lebanon,2020-03-13,77,3,1,Middle East,6825445.0
8317,Lebanon,2020-03-14,93,3,1,Middle East,6825445.0
8318,Lebanon,2020-03-15,110,3,1,Middle East,6825445.0
8319,Lebanon,2020-03-16,110,3,1,Middle East,6825445.0
8320,Lebanon,2020-03-17,120,3,3,Middle East,6825445.0
8321,Lebanon,2020-03-18,133,3,3,Middle East,6825445.0
8322,Lebanon,2020-03-19,157,4,4,Middle East,6825445.0
8323,Lebanon,2020-03-20,163,4,4,Middle East,6825445.0
8324,Lebanon,2020-03-21,187,4,4,Middle East,6825445.0
